time,wavelength_shift
0.02,0.0004926916086075651
0.039999,0.0006967475527175466
0.06,0.0007310132870080701
0.079999,0.0006339736599712306
0.099999,0.0004441135200991236
0.119999,0.00019991771588384337
0.139999,-0.0003838351978808516
0.159998,-3.1341025387285803e-05
0.179998,-0.00044756480160325606
0.199998,-0.0004036487176835676
0.219998,-0.0003202221442497923
0.239998,-0.0004567023307325554
0.259997,-0.0006570986011194926
0.279997,-0.0009872850813123963
0.299997,-0.001110128904169374
0.319997,-0.0008670286710887697
0.339997,-0.0009346510487169102
0.359997,-0.0008660263400894994
0.379996,-0.0009185671326386216
0.399996,-0.0006405951046767436
0.419996,-0.00044674895083027575
0.439996,-0.00015870699278573117
0.459996,0.00022823939418012738
0.479995,7.348414943876536e-05
0.499995,0.0001985657345214953
0.519995,0.0001427848487473504
0.539995,-0.00010425477828443227
0.559994,-1.0431934438763884e-05
0.579994,0.0001300342660294897
0.599994,0.00017364731964267284
0.619994,0.00023294801894788495
0.639994,9.856573456567736e-05
0.659993,1.0197436214843907e-05
0.679993,1.4300000313940194e-05
0.699993,-0.00036576992979017275
0.719993,-0.0002078911419135436
0.739993,-0.00014266969669617392
0.759992,0.00012201561798285607
0.779992,0.0002970738930231588
0.799992,0.00020229533825970298
0.819992,-0.00024789114190954496
0.839992,-6.956946359287799e-05
0.859992,-8.754149155822165e-05
0.879991,0.00024259836856273953
0.899991,0.0004106636366117908
0.919991,0.0006222487182096409
0.939991,0.0005451391611023732
0.959991,0.00023271491867615256
0.97999,0.0005205703965527081
0.99999,-6.716853114447656e-05
1.01999,-0.0002735554775122647
1.03999,0.000219894405924579
1.059989,0.00011854242455447205
1.079989,0.0005937405597337077
1.099989,0.000999125175125163
1.119989,0.0006476333336197376
1.139989,0.0008856053615903844
1.159988,0.0008369806529697194
1.179988,0.0006202673662693318
1.199988,0.0002174235434451145
1.219988,0.00011926503530440877
1.239988,-0.00021092144490121535
1.259988,-0.00017029207426418218
1.279987,-5.1084615052407456e-05
1.299987,0.00022485944088820864
1.319987,9.110652709774206e-05
1.339987,0.0004561414921168681
1.359986,0.0006140202799934972
1.379986,0.00015691072286936074
1.399986,-0.00011075827479853931
1.419986,-0.0003448841489009424
1.439986,-0.0008648841489093814
1.459985,-0.0008570986010979094
1.479985,-0.0009124132864176311
1.499985,-0.0006437652677668217
1.519985,-0.0002270752910964282
1.539985,0.0002863745923604114
1.559984,0.00047385710984817943
1.579984,0.00012201561799080621
1.599984,-0.00025630606034561835
1.619984,-0.0007386137526456118
1.639984,-0.0010201988342405717
1.659983,-0.001326049650089292
1.679983,-0.0011428095568703379
1.699983,-0.0008389634030201584
1.719983,-9.469766874615175e-05
1.739983,0.00020467296063344254
1.759983,5.6840792819938855e-05
1.779982,0.00022471958069464077
1.799982,0.00035290139887136647
1.819982,7.320442920427195e-05
1.839982,0.00024126969727452342
1.859981,3.4906060903486004e-05
1.879981,0.00048502261100192033
1.899981,0.0011880995340707956
1.919981,0.0011592883452539065
1.939981,0.0010067708627064964
1.95998,0.0007990319349678801
1.97998,0.000743670629595296
1.99998,0.000581596037531866
2.01998,0.0004665610725408821
2.039979,-4.416153817225012e-05
2.059979,-0.00043889347289180947
2.079979,-0.0002830659670528033
2.099979,-7.441794839732098e-05
2.119979,-0.0005022268061977439
2.139979,-5.716853114905358e-05
2.159978,-2.618951018676602e-05
2.179978,-0.00022036200436988042
2.199978,-0.00014395174795484792
2.219978,-2.5024009029507458e-05
2.239978,-0.000584208158222807
2.259977,-0.0007616440556728898
2.279977,-0.0010435088575293735
2.299977,-0.0012019470859608507
2.319977,-0.001448100932118099
2.339977,-0.0009174249414473733
2.359977,-0.0008821801862025612
2.379976,-0.0005537652677809862
2.399976,-4.4720978729748063e-05
2.419976,0.00017816946413961988
2.439976,0.0001980995340782022
2.459975,0.0006567009326697435
2.479975,0.00021371724969093748
2.499975,0.0001872603732234769
2.519975,-0.0004617606058300006
2.539975,-0.0004004785545489688
2.559974,-0.0006079843820328132
2.579974,-0.0007514575754988777
2.599974,-0.0007998491839002813
2.619974,-0.0009467955708392507
2.639974,-0.0007569587409824441
2.659973,-2.30659670843593e-05
2.679973,-6.238997641985694e-05
2.699973,0.00034961468558606117
2.719973,0.0005178198137687893
2.739973,0.0005373769233358829
2.759973,0.00031430000027149533
2.779972,0.0002652324012005778
2.799972,0.0003901741261231304
2.819972,0.00012761002357744724
2.839972,-7.278624682856996e-05
2.859971,-0.00021311258714777628
2.879971,-0.00039080489485150206
2.899971,-0.0006174948715224713
2.919971,-0.00010406829810266294
2.939971,7.399696998580167e-05
2.95997,0.0004437871797810272
2.97997,0.0008907568767373734
2.99997,0.0007870039629686859
3.01997,0.000657003962985789
3.03997,4.730699328158938e-05
3.059969,-0.000659336363361145
3.079969,-0.0010376580416768995
3.099969,-0.00156763473164479
3.119969,-0.00128047855449757
3.139969,-0.000758031002047758
3.159968,-0.0003921801862116609
3.179968,-8.810093215547022e-05
3.199968,-7.005361070132321e-06
3.219968,0.00021959137552903242
3.239968,-5.484846332680347e-07
3.259967,-0.0005461895102709963
3.279967,-0.0005821568762233447
3.299967,-0.0010581475521989504
3.319967,-0.0007419703960065006
3.339967,-0.0006605484845903464
3.359967,-0.0006666324006716222
3.379966,-0.0005555601395803367
3.399966,-0.0006471452211573217
3.419966,-0.0002673317013455424
3.439965,-0.0005699657340036211
3.459965,-0.000742436596458274
3.479965,-0.0003681941722199546
3.499965,-9.359673389350265e-06
3.519965,0.00034602494199001063
3.539965,0.00034754009349126656
3.559964,0.000279847785823583
3.579964,0.0003143466203492684
3.599964,0.012449148485139755
3.619964,-0.0028085438225553573
3.639964,-0.01612924312325433
3.659963,-0.026117564801537596
3.679963,-0.032620385314354974
3.699963,-0.0360540682980381
3.719963,-0.036137844521784604
3.739963,-0.03427532703924714
3.759962,-0.02506845058236802
3.779962,-0.012391387645319182
3.799962,0.004050593706637684
3.819962,-0.00626719184114579
3.839962,-0.007726142890078885
3.859962,-0.009339266433187964
3.879961,-0.009715233799163829
3.899961,-0.011892553146497538
3.919961,-0.013696679020619093
3.939961,-0.01603507062903127
3.95996,-0.014580921444896928
3.97996,-0.013969126573113375
3.99996,-0.01325574661973462
4.01996,-0.012137238461205332
4.039959,-0.013375490209438769
4.059959,-0.013349686013617572
4.079959,-0.01257390512783484
4.099959,-0.013057028670967176
4.119959,-0.01333155081547039
4.139959,-0.013605513519432537
4.159959,-0.013983928437854546
4.179958,-0.013646096270042148
4.199958,-0.01378213356608473
4.219958,-0.013208613752557507
4.239958,-0.013063788577721676
4.259957,-0.012728567132499098
4.279957,-0.01216901002293961
4.299957,-0.011563648717564368
4.319957,-0.012132273426190294
4.339957,-0.012319289743211977
4.359956,-0.01322115454509738
4.379956,-0.01389831072227703
4.399956,-0.014094720978697028
4.419956,-0.014420665034627479
4.439956,-0.014662786246735244
4.459955,-0.013664301398252724
4.479955,-0.012753718647684105
4.499955,-0.012574581118557356
4.519955,-0.013066142890121984
4.539955,-0.013229382983351155
4.559954,-0.01366201701600114
4.579954,-0.014358380652369437
4.599954,-0.014334348018326459
4.619954,-0.014564511188477753
4.639954,-0.01392796107193308
4.659953,-0.012747098601059572
4.679953,-0.012189010022992466
4.699953,-0.01215206363604078
4.719953,-0.012247168531141411
4.739953,-0.012430035664000007
4.759952,-0.012555793239760731
4.779952,-0.01317022214418916
4.799953,-0.01326213356610544
4.819952,-0.013574068298043914
4.839952,-0.01360078158475124
4.859951,-0.013661364335298166
4.879951,-0.013564790908719988
4.899951,-0.01333670233063328
4.919951,-0.013542250116175157
4.93995,-0.01358227342619494
4.95995,-0.013594184848120808
4.97995,-0.013209499533454305
4.99995,-0.01310542027936911
5.01995,-0.012982576456525383
5.039949,-0.012920338694269323
5.059949,-0.013272623076534547
5.079949,-0.013448637062567367
5.099949,-0.013416539160470474
5.119949,-0.013473602097530853
5.139949,-0.01331164405560064
5.159948,-0.013290338694308259
5.179948,-0.012960595104573557
5.199948,-0.01273833403232773
5.219948,-0.012704161538166253
5.239948,-0.012610105594089663
5.259947,-0.012791107925088694
5.279947,-0.013066072960050641
5.299947,-0.012906539160487137
5.319947,-0.012989173193092743
5.339947,-0.012946725640642118
5.359946,-0.012908473892374584
5.379946,-0.012871597435515442
5.399946,-0.013195886479827388
5.419946,-0.013852389976335483
5.439945,-0.013766142890072944
5.459945,-0.01399651585045205
5.479945,-0.01421488414882394
5.499945,-0.01388891678287077
5.519945,-0.013868590442533205
5.539945,-0.013606026339992824
5.559944,-0.013308590442549437
5.579944,-0.012641131235107463
5.599944,-0.012602156876134512
5.619944,-0.012840571794547461
5.639944,-0.012898100932067565
5.659944,-0.0129304086243875
5.679943,-0.012926585780584376
5.699943,-0.012757355011356868
5.719943,-0.012665024009013055
5.739943,-0.01292064172464738
5.759942,-0.01275481421880341
5.779942,-0.012443299067265965
5.799942,-0.012385863169824027
5.819942,-0.012986352680307444
5.839942,-0.013571434265372013
5.859941,-0.013754767598709942
5.879941,-0.013726679020627089
5.899941,-0.01361371864764239
5.919941,-0.013415350349276715
5.939941,-0.013310105594051224
5.95994,-0.013041947085912008
5.97994,-0.013282320046278585
5.99994,-0.012904114918090216
6.01994,-0.012710525174506403
6.039939,-0.01316845058243267
6.059939,-0.013231224475226684
6.079939,-0.013320338694332688
6.099939,-0.013818240792223224
6.119939,-0.014093229137205242
6.139939,-0.014467215151172429
6.159938,-0.014649732633695508
6.179938,-0.014526772260707962
6.199938,-0.013717867831801046
6.219938,-0.01288632937025364
6.239938,-0.012948427272362773
6.259937,-0.012832786246729098
6.279937,-0.012867727971662636
6.299937,-0.013013508857436927
6.319937,-0.013376912120842252
6.339936,-0.013876445920368321
6.359936,-0.014124930768851216
6.379936,-0.013880058973982853
6.399936,-0.013528520512453715
6.419936,-0.013160315384243278
6.439935,-0.012735699999625087
6.459935,-0.012762366666299159
6.479935,-0.012401061304991742
