time,wavelength_shift
0.02,0.0008712391607863422
0.039999,8.970069920492395e-05
0.059999,-0.00040622004673841283
0.079999,-0.0006841337996585929
0.099999,-0.0008116512821705406
0.119999,-0.0008563832168891779
0.139999,-0.0008530032634859576
0.159998,-0.0013105790210480872
0.179998,-0.0014913249417993065
0.199998,-0.0014468261073237792
0.219998,-0.0010200195805348169
0.239998,-0.000338108158623586
0.259997,4.618088564499816e-05
0.279997,0.0005452251746965735
0.299997,0.0003431505826212418
0.319997,1.9071328540284903e-05
0.339997,-0.00011470489522202203
0.359996,-0.00019966993017394435
0.379996,-0.00025796829847511617
0.399996,-0.0002434927740112283
0.419996,0.00048781258729325636
0.439996,0.0005670666665486418
0.459996,0.00045811561759547296
0.479995,0.00031326713276235937
0.499995,-0.0002472923077895091
0.519995,-0.00012943682994167287
0.539994,0.0005400270395327624
0.559994,0.0008806097901380894
0.579994,0.0010428242423447364
0.599994,0.0015567869462892515
0.619994,0.0020391412586405174
0.639994,0.0013438731933708547
0.659993,0.0005866470861389865
0.679993,-8.915710966029715e-05
0.699993,-0.000545357575877108
0.719993,-0.0005527235432536285
0.739993,-0.0005308354313778481
0.759992,-0.0006350312355665776
0.779992,-8.039254093163679e-05
0.799992,0.00019340699285874148
0.819992,-6.42386947888947e-05
0.839992,-0.0001944951050355047
0.859991,-0.00040838787894688085
0.879991,-0.000399879720433703
0.899991,-0.0003922340327993687
0.919991,3.699673643474581e-05
0.939991,-9.90172495745138e-05
0.959991,9.615757562960138e-05
0.97999,0.00045510862457540167
0.99999,0.0003037333332081096
1.01999,7.515524461669494e-05
1.03999,0.0001148755243320924
1.059989,0.00010014358959336143
1.079989,-0.000198341258874598
1.099989,-0.000284355244873883
1.119989,-0.00024277016326659155
1.139989,-0.0005674321679129274
1.159988,-0.00023039254085502873
1.179988,0.00013095944047239206
1.199988,0.0005614023309251075
1.219988,0.0007243393938403507
1.239988,0.0006223813518556431
1.259987,0.0010270200464802706
1.279987,0.000541262470729564
1.299987,0.0004991645686271768
1.319987,2.515524462739084e-05
1.339987,-0.00035806153858117956
1.359987,-0.0002495766900887942
1.379986,-8.51244756410244e-05
1.399986,3.480559430690653e-05
1.419986,0.0001235468530594393
1.439986,-8.102191152496794e-05
1.459985,0.0002689780884897325
1.479985,-9.358601406582936e-05
1.499985,0.00022198508148392918
1.519985,-0.00011260699312782654
1.539984,-0.0001038890444154582
1.559984,-0.00022440186494731868
1.579984,-0.0002375020980367372
1.599984,-0.00037165128218378315
1.619984,-0.0006254741259811266
1.639984,-0.00036929696980149434
1.659983,-0.0002055440560433097
1.679983,-0.00023027599077057328
1.699983,0.00031921118870359823
1.719983,0.00043443263390497214
1.739983,0.0003771132865628592
1.759982,0.0003919617714151959
1.779983,0.00048107599053391734
1.799982,0.0002577892772295287
1.819982,-0.00032519440573448714
1.839982,-0.00010027599082689705
1.859982,-0.0003469892775352832
1.879981,-0.00039127832180261006
1.899981,0.0001300270394935844
1.919981,-6.260699313428232e-05
1.939981,-0.00029291002345211374
1.95998,0.00037049323997489684
1.97998,0.0005789780884480106
1.99998,0.0005561575756289329
2.01998,0.0005114023308780325
2.039979,0.00039019020965923713
2.059979,0.0003981156176123361
2.079979,0.00011715990666211802
2.099979,5.5015384494822646e-05
2.119979,-0.0007387841493045247
2.139979,-0.001043166433683121
2.159978,-0.0010303692308858974
2.179978,-0.0009296932402118046
2.199978,-0.001097991608514568
2.219978,-0.0008916512821832119
2.239978,-0.0010256372961632595
2.259977,-0.0005252876457836483
2.279977,-0.0002531431236478134
2.299977,0.00037317389266786197
2.319977,0.00021492214440967385
2.339977,0.0002859011653949932
2.359976,0.00036112261061679586
2.379976,0.00010135571086125329
2.399976,-0.00016883076934427386
2.419976,-0.00012186107238981204
2.439976,-0.00010102191155715427
2.459975,0.0005599804194553753
2.479975,0.0005322414917122803
2.499975,0.000580866200364746
2.519975,1.618088566614982e-05
2.539975,-0.00011927365977978152
2.559974,-0.0006271058275848583
2.579974,-0.001138830769312631
2.599974,-0.0006826769231571625
2.619974,-0.0006257538462495402
2.639974,-0.0005821641026823987
2.659973,-0.00032691934744871347
2.679973,-0.0008204391609696209
2.699973,-0.00042153473204517116
2.719973,-0.00022288671340366198
2.739973,-0.00030808484859816626
2.759972,-8.456503507186624e-05
2.779972,0.00019026013974315358
2.799972,0.0007560876455656869
2.819972,0.0005965072259699919
2.839972,0.00031708997653580084
2.859971,-5.32130537619403e-05
2.879971,-0.0005341221446541431
2.899971,-0.0008392736597767075
2.919971,-0.0012591337996071404
2.93997,-0.0016152876457585599
2.95997,-0.0015502759907382606
2.97997,-0.0015131664336444847
2.99997,-0.000973399533897852
3.01997,-0.0005702060607004869
3.03997,-0.00026876083925948856
3.059969,-9.540419591228119e-05
3.079969,-0.00014025268078321683
3.099969,-0.00028615011668913366
3.119969,-0.0001762433567763067
3.139969,-0.00013034592088556884
3.159968,-0.00019943682995945288
3.179968,-0.0002342620047825641
3.199968,-0.0003198097902998655
3.219968,-6.943682989970471e-05
3.239968,0.00016923449877112725
3.259967,-2.442517490894157e-05
3.279967,-0.00031936689988565364
3.299967,-0.0005457538462956981
3.319967,-0.0007720708626301591
3.339967,-0.0008072923078761005
3.359966,-0.001069436830017573
3.379966,-0.0013906489512211454
3.399966,-0.001050812121375226
