time,wavelength_shift
0.02,0.0026497692305307292
0.04,0.0016067622375239947
0.06,0.0010469487177113955
0.079999,0.0008465407923051475
0.1,0.0008817505825174663
0.119999,0.0010287902095605802
0.139999,0.0011665291373015568
0.159999,0.0007329393937215932
0.179998,0.00016382517462117476
0.199998,-0.00034106993026326437
0.219998,-0.0004978531470470884
0.239998,-0.0006262913754843473
0.259998,-0.0005106969698966443
0.279997,-7.444988365862712e-05
0.299997,-0.00010368065288873709
0.319997,0.0005181375289225018
0.339997,0.0005867855475657437
0.359997,0.000570841491623252
0.379996,0.0007967156174952703
0.399996,0.0002962494170365038
0.419996,-0.0004030745922815125
0.439996,7.037529116501543e-05
0.459996,0.00021652913731556498
0.479995,0.00015452447531109697
0.499995,0.00028739160817720837
0.519995,-6.24918417005659e-05
0.539995,6.638927717687491e-05
0.559995,0.000781657342436853
0.579994,0.0005004219112055008
0.599994,1.5456876247453674e-05
0.619994,-0.00035878554798874534
0.639994,0.0005424965032851667
0.659994,0.0009614708622527252
0.679993,0.0006470186478041828
0.699993,0.0005203519811409032
0.719993,7.081818160996779e-05
0.739993,0.00017932634011500416
0.759993,0.00032769463848024503
0.779992,-0.000261792540998938
0.799992,-5.363403284551046e-05
0.819992,-0.00029988111908940327
0.839992,1.678554757065067e-05
0.859992,9.429137507424806e-05
0.879992,-0.0003109533801655101
0.899991,-0.00045312121232791915
0.919991,-0.0004154755246845261
0.939991,-7.887878809436998e-05
0.959991,-0.00014531235452769066
0.97999,7.879020957193858e-05
0.99999,0.00017888344966528189
1.01999,0.00014345221423870023
1.03999,2.8743589531891964e-05
1.05999,2.6529137320380723e-05
1.079989,6.860372939792648e-05
1.099989,-0.0003632144524112379
1.119989,-0.0005820023311968799
1.139989,-0.0007587156179113362
1.159989,-0.000479251748454493
1.179988,-0.00013822610743283414
1.199988,-0.0006878531470496927
1.219988,-0.0003180396272391663
1.239988,-0.0005284125876088751
1.259988,-0.00039775990695745507
1.279987,7.391841471509383e-05
1.299987,-0.0002781794873794917
1.319987,-0.0006922820514785455
1.339987,-0.00040661771581940046
1.359987,6.0631701422175614e-05
1.379986,-0.00026799300719487963
1.399986,-0.0004960815852831793
1.419986,-9.34941727004148e-05
1.439986,8.631934710538725e-05
1.459986,0.00027011888090250986
1.479985,0.00038305594383851904
1.499985,-9.305128226235254e-05
1.519985,-0.0003211398603469422
1.539985,-0.0005917459209460799
1.559985,-0.0009682027973985604
1.579984,-0.0014908135200021207
1.599984,-0.001357503496696357
1.619984,-0.0008636806528795446
1.639984,-0.00047127972048775215
1.659984,-0.0004318624710687902
1.679983,0.00011510722589531497
1.699983,0.0003476247084114074
1.719983,0.00034983916062768873
1.739983,0.00041228671307498897
1.759983,0.00012042191121407235
1.779982,-0.0006285058277011584
1.799982,-0.000327340326540234
1.819982,6.240326319774479e-05
1.839982,-4.566200486922961e-05
1.859982,-0.00015682750603019947
1.879981,-5.0533799739324364e-05
1.899981,-0.00028526573447010825
1.919981,-0.000426990676194985
1.939981,-0.0005510000002044511
1.95998,-0.0005824452216460723
1.97998,-0.0007733310025258611
1.99998,0.00029270629349225567
2.01998,0.0006735920743735891
2.03998,0.00031042191120766646
2.059979,0.0005181375289256819
2.079979,-0.00025426340346760927
2.099979,-0.0003915594407615134
2.119979,-0.00044027738947836323
2.139979,-0.00048456643376636026
2.159979,-0.00025249184169204005
2.179978,-0.0001501841493893055
2.199978,0.00029314918393508833
2.219978,-0.00036941491861883967
2.239978,-0.0015235874127754185
2.259978,-0.0013902773894707147
2.279977,-0.0024222121213923367
2.299977,-0.002373494172673897
2.319977,-0.002555079254255798
2.339977,-0.0025196480188239166
2.359977,-0.0028456153847845078
2.379977,-0.0015674335666237631
2.399976,-0.0012224219116155539
2.419976,-0.0012246363638307753
2.439976,-0.0012755687647628465
2.459975,-0.0007768741260785893
2.479975,-0.0004274335666399374
2.499975,-0.00010456643377387164
2.519975,-3.6361305568691904e-05
2.539975,0.0003617972025846899
2.559974,0.000897694638472688
2.579974,0.0019743613051208995
2.599974,0.0016975547783152198
2.619974,0.0011195827503491457
2.639974,0.0009579277386968167
2.659973,0.0006501188808939383
2.679973,0.0009180675988435026
2.699973,0.00019128438207624554
2.719973,8.986247065546549e-05
2.739973,-0.0002307902099948489
2.759973,-4.4333333543382716e-05
2.779972,1.1027971816481117e-05
2.799972,-0.0007263846155877605
2.819972,-0.0006577365969402784
2.839972,-0.00014176923097814235
2.859972,-0.00032999766920305756
2.879972,-0.00011342424262839691
2.899971,-0.0007644731936697456
2.919971,-0.000859694638891934
2.939971,-0.0009615594407592564
2.95997,-0.0005319557111631932
2.97997,-0.000766687645893977
2.99997,-0.0010040769232791047
3.01997,-0.0004305337997445332
3.03997,-7.5734267893642156e-06
3.05997,-0.00022237529158739577
3.079969,-0.0001537272729372637
3.099969,-0.000598389277594394
3.119969,-0.0006869673661687982
3.139969,-0.000363214452420778
3.159968,-0.0004407202799243754
3.179968,-0.0007441002332989312
