time,wavelength_shift
0.02,0.00191551258744353
0.04,0.0005962118881792113
0.06,-0.00027120069921375534
0.079999,-0.000759032867038585
0.1,-0.0009395923075984946
0.119999,-0.0008851867131966992
0.139999,-0.0004346738926690744
0.159999,-0.0004234850814740617
0.179998,-0.0002761657341583035
0.199998,-0.00019210979009462662
0.219998,-0.00017320536121566633
0.239998,-0.00024651538452080267
0.259998,-0.00040942913742074487
0.279997,-0.00024698158497734604
0.299997,-0.00025868321670402485
0.319997,-0.000591503729509471
0.339997,-0.0004171680651655741
0.359997,-0.0008265853145810721
0.379996,-0.0008458160838088692
0.399996,-0.0006556062935975343
0.419996,-0.00011949906749232544
0.439996,2.290186494234594e-05
0.459996,0.0002730883451395372
0.479995,0.00020506969713997693
0.499995,0.00016113030318431714
0.519995,0.00010336806542852252
0.539995,0.0002792421912985165
0.559995,0.00011329813534094148
0.579994,0.00030656153860613014
0.599994,0.0006677037297285304
0.619994,0.0008703843824094524
0.639994,0.0007755358975566327
0.659994,0.00037719090920293127
0.679993,-2.9489509433746877e-06
0.699993,0.0002041139861071776
0.719993,0.00015332144531567335
0.739993,0.00017583892783778576
0.759993,0.0006948365968289341
0.779992,0.0012300347320331774
0.799992,0.0014199881119696693
0.819992,0.0014527620047424371
0.839992,0.00149914895113682
0.859992,0.0014617130537005673
0.879992,0.001502808624793614
0.899991,0.0007303144523078483
0.919991,5.115361313601561e-05
0.939991,-0.0010526692306920317
0.959991,-0.0008698487178666881
0.97999,-0.0008740678320783301
0.99999,-0.0013643941724021669
1.01999,-0.0011611307691224751
1.03999,-0.0007682170161809965
1.05999,-0.00039292564088524437
1.079989,9.124685328597271e-05
1.099989,0.00019593216795820676
1.119989,0.00021420722619825517
1.139989,0.00013047762245161444
1.159989,0.0003771442891177386
1.179988,0.00018597878796423564
1.199988,-0.0008151400931345367
1.219988,-0.00083311212107603
1.239988,-0.000886375524310428
1.259988,-0.0005927857807040142
1.279987,0.00014248228455793975
1.299987,0.0007062118882852176
1.319987,0.0007229951050446113
1.339987,0.0008338342658578047
1.359987,0.0003353960374102297
1.379986,-0.0003458393938463274
1.399986,-0.0013818067598179626
1.419986,-0.001379056177062664
1.439986,-0.0015036249416036577
1.459986,-0.0012441843821619715
1.479985,-0.0007574477854177551
1.499985,-0.0002112706292346498
1.519985,4.953146991243401e-06
1.539985,0.00018921888123642907
1.559985,0.00033744731946004283
1.579984,-4.201655001674923e-05
1.599984,-0.0001746272726196776
1.619984,-8.82869462662556e-05
1.639984,-0.00047299557095548095
1.659984,-0.0006768417247899514
1.679983,-0.00031507016299842897
1.699983,0.00011180629385869681
1.719983,0.00025481328686238807
1.739983,0.00032928881132743303
1.759983,0.00025635174838106506
1.779982,-8.998857797048134e-05
1.799982,0.0001847200467288126
1.819982,0.0003251629371621549
1.839982,-0.00019008181809297513
1.859982,-0.00018124731926912106
1.879981,0.00022096713294957496
1.899981,0.0003287759907491261
1.919981,0.0006439041958751327
1.939981,0.0005545335665313889
1.95998,0.0003981233101232937
1.97998,0.00035488321689696947
1.99998,0.0005041839161986173
2.01998,0.0004988226108434278
2.03998,0.00043749393950317356
2.059979,0.00038481328682567456
2.079979,0.0005830883451190153
2.099979,0.0005273773893944838
2.119979,0.0009959787879846276
2.139979,0.0009663517483756783
2.159979,0.0006685428905692825
2.179978,9.558251760857046e-05
2.199978,-0.0001300818180642574
2.219978,-0.0005539046618860798
2.239978,-0.0009652100231865129
2.259978,-0.0012053965033639008
2.279977,-0.0009213871793455188
2.299977,-0.000987704195672654
2.319977,-0.0005644407924242296
2.339977,-0.0005382869462664545
2.359977,-0.00042518671316556705
2.379977,-0.00048078111876854275
2.399976,-0.0003152799532612202
2.419976,-0.00044789067585725866
2.439976,-0.0006627624707144435
2.459975,-4.9009556961360086e-05
2.479975,0.00013224918429873472
2.499975,0.0006599648019996015
2.519975,0.0006580766900738559
2.539975,0.00035262214460503544
2.559974,0.0001166081585853672
2.579974,-0.0001447904427998775
2.599974,-0.00041751771552229187
2.619974,-0.0005789396269177288
2.639974,-0.0006887531467322508
2.659973,-0.0004841144520886903
2.679973,-0.00040674848472194977
2.699973,6.851958054876982e-05
2.719973,-0.0005233918413633753
2.739973,-0.00038667855464227037
2.759973,-0.0005787531467221791
2.779972,-0.0005760724940292142
2.799972,-0.0005331587411241664
2.819972,-0.0005178673658395975
2.839972,-0.000456795104796447
2.859972,-8.569953372353624e-05
2.879972,0.00019402074599595987
2.899971,-9.826363628930813e-05
2.919971,-0.0002625759905943908
2.939971,0.00016765710964482426
2.95997,0.00031301841499688373
2.97997,0.0007335312355133298
2.99997,0.0008462118881935761
3.01997,0.0011777503497445883
3.03997,0.0010944869464751612
3.05997,0.0010656990677011338
3.079969,0.0008266547786778933
3.099969,1.8612820638160064e-05
3.119969,-0.0006757927737690891
3.139969,-0.001259941957927464
3.159968,-0.001149965267969794
3.179968,-0.0023254431234728153
3.199968,-0.0006810841491213065
3.219968,0.0016060254079957239
3.239968,0.004363671095630626
3.259968,0.004758123310106681
3.279967,0.005246328438316781
3.299967,0.004635862237859074
3.319967,0.0034997550117709135
3.339967,0.0019136244756402226
3.359967,0.0002588459208673498
3.379966,-0.0019503615383386229
3.399966,-0.0005042776222454744
3.419966,0.00032688787892620226
3.439966,0.0011654426574897003
3.459966,0.0003903377623955631
3.479965,0.0006508039628449309
3.499965,0.00032926550131001176
3.519965,0.00030453356656949803
3.539965,-1.772750570475749e-05
3.559964,-0.00023660862460301454
3.579964,8.006760013296374e-06
3.599964,0.00017989487190045006
3.619964,-0.00021425431225002029
3.639964,-0.0006368417248358207
3.659964,-0.0006294990675101117
3.679963,-0.00047565291367077545
3.699963,-0.00033789067591608805
3.719963,-0.000270757808777812
3.739963,-0.00015210979011346545
3.759963,-0.00024103752904193723
3.779962,-0.00015665524464903384
3.799962,-0.0002379839159790737
3.819962,-9.206317007375605e-05
3.839962,-3.355501155961381e-05
3.859962,2.075734274811725e-05
3.879961,0.0001935079254945042
3.899961,0.0003393121212994661
3.919961,0.0004814333334365731
3.939961,0.0005890557110670751
3.95996,0.0006742538462753596
3.97996,0.0006370743591049401
3.99996,0.0010664916085462643
4.01996,0.0017219694640254759
4.03996,0.0019993587414214448
