time,wavelength_shift
0.02,0.0002854958044602504
0.04,-0.001342546153575154
0.06,-0.0025386533796830186
0.079999,-0.003284259440294231
0.1,-0.0035607979018396772
0.119999,-0.003349702330750244
0.139999,-0.001690821211870855
0.159999,-0.0011494692305150523
0.179998,0.0012510669000612429
0.199998,0.001460530769550656
0.219998,0.0017230016320293048
0.239998,0.0003596449886623268
0.259998,-0.001206415617395045
0.279997,-0.003248000698974659
0.299997,-0.0036337349647219156
0.319997,-0.002708047319053147
0.339997,-0.0013795391605320008
0.359997,-0.0017293293703082903
0.379996,0.0012581531471921393
0.399996,0.0017267079257463809
0.419996,0.004297127506148748
0.439996,0.004978036597029438
0.459996,0.0046387125876934535
0.479995,0.004693864102820207
0.499995,0.004037850116806218
0.519995,0.004107360606314524
0.539995,0.0012667778557500218
0.559995,-0.0017374645684902605
0.579994,-0.002011240792246257
0.599994,-0.0024288864798789585
0.619994,-0.0045788864798658345
0.639994,-0.0036149237758914396
0.659994,-0.0025011009320843997
0.679993,-0.0011505648015723469
0.699993,0.0004477335667426261
0.719993,0.0007459153849210408
0.739993,-0.00017525011625237194
0.759993,8.878251778092553e-05
0.779992,1.6101865109400702e-05
0.799992,-7.935268034847974e-05
0.819992,-0.001604247785250471
0.839992,0.00020183613081040016
0.859992,0.0007747032636659173
0.879992,0.00038589207485533556
0.899991,0.001288269697256503
0.919991,-0.0010114738924663724
0.939991,-0.0009935251745158
0.959991,0.0009490855480918269
0.97999,0.0005809037298892723
0.99999,0.0012509037298746336
1.01999,0.0014650296040068615
1.03999,0.0010941904431769937
1.05999,0.001276707925732932
1.079989,-0.0005668118877668411
1.099989,-0.0012499587409077343
1.119989,-0.002708140559101101
1.139989,-0.0012383736593731024
1.159989,-0.0002728724939176617
1.179988,-5.676526785996518e-05
1.199988,0.00019393403280847067
1.219988,0.002559155478023559
1.239988,0.0032569177158097173
1.259988,0.0038692953382196025
1.279987,0.00209041421938772
1.299987,0.00025440023340609415
1.319987,-0.0008045974355970596
1.339987,-0.0012187466197468555
1.359987,-0.0035647372957150663
1.379986,-0.002758933099912216
1.399986,-0.002038863169868326
1.419986,0.0012173139862986751
1.439986,0.0026650062939670037
1.459986,0.0026655657345340416
1.479985,0.0028421391611174714
1.499985,0.001403374592360171
1.519985,0.0007123489513275217
1.539985,0.000669062238038795
1.559985,-0.0012691428901372597
1.579984,-0.0018805881115953674
1.599984,-0.001233408624433323
1.619984,-0.00011424778526678448
1.639984,0.000857756876736684
1.659984,0.0005612766902863455
1.679983,0.0008207871798136855
1.699983,0.00013481981390816179
1.719983,0.000313374592478541
1.739983,0.0008504375295290978
1.759983,0.00021297832205484162
1.779982,3.9090939571028056e-07
1.799982,0.001999481818456467
1.819982,0.0018812300701842105
1.839982,0.0008331648021033468
1.859982,-0.00022532004639146087
1.879981,-0.0012009610719982617
1.899981,-0.0010905414915431686
1.919981,-0.0009950170160234848
