Time,FBG1_processed,FBG2_processed,FBG3_processed
0.02,0.005536177622287238,2.7115384593431873e-05,-0.001640311189008575
0.039999,0.0019144293705244744,-7.849650389856733e-06,-0.00013492657364679202
0.059999,-0.0004143118882320336,7.734848480411701e-05,0.0004749335662053225
0.079999,-0.0016401860141206873,0.00023684731930836183,0.0004262156174900632
0.099999,-0.0019533328672798863,0.0004247843822558866,-4.413403285027711e-05
0.119999,-0.0015438923078480234,0.0005952972027797051,-0.000699168997873412
0.139998,0.0004295575756094144,0.0006803787878712035,-0.0006810104897172889
0.159998,0.0011639631700285653,0.00021711538457960724,-0.0008714533801563655
0.179998,0.0014005132865734708,0.0002639685314178131,-0.0008271643358673083
0.199998,0.0008241263401715159,0.0005179079253420125,-0.0006632948720002878
0.219998,-0.0002525636365121367,0.0005210547784650204,-0.0007385862472923739
0.239997,-0.001363799067785467,0.0007128962702906872,-0.0006500081587179699
0.259997,-0.002849510023493058,0.0006297960371750081,-0.0008408939396004089
0.279997,-0.004757062471032341,0.0005735023309009976,-0.00058180303051385
0.299997,-0.005524778088768048,0.0005636188810223606,-0.0005663018650147205
0.319997,-0.005118717482709198,0.0005060198134314445,-0.0010782832169876561
0.339997,-0.003671701165670633,9.168414910040914e-05,-0.0008608240095352809
0.359996,-0.002747645221605595,-0.0008561013986799014,-0.0008590524477618319
0.379996,-0.0026637524477147465,-0.0007145163170860516,-0.0005711736598864055
0.399996,-0.002600768764717829,-0.0005225582751170984,-0.0004161620048765606
0.419996,-0.001852167366121225,-0.0006195279720804746,-0.0003940174827322971
0.439996,-0.0014274121213550452,-0.00020297785550347749,-0.0006801247088342743
0.459995,-0.0013271324010375321,0.00010203379951509073,-0.00030145338016975237
0.479995,-0.0011999062938178148,0.0005629895105122411,-0.00021951864823783224
0.499995,-0.0010774354313635964,0.0008481410256614504,-0.0005937610724772115
0.519995,0.00045881165486913575,0.001107278554775431,-0.00037187296059439367
0.539994,0.0015091379951915826,0.0004174417249254113,-0.0007306142193293434
0.559994,0.0012025645686051158,-0.00022976107230970462,-0.0005091689978845878
0.579994,0.00048361351964124207,-0.00023295454551684538,0.0004076142188900437
0.599994,0.0010230074590460666,-0.0004663344989075414,0.0005360524473288925
0.619994,0.0019591846152329836,-0.0007441200467003704,0.0007530687643447951
0.639993,0.0009229841490887279,-0.0006369405595270107,0.0007947004659609584
0.659993,-0.0008116079254858984,-0.0008111829837641227,0.0019045839158502104
0.679993,0.00023543170155442374,-0.0008469405595088005,0.0017690594403255153
0.699993,-0.0008311417250398106,-0.00040999417257059833,0.002010434731729524
0.719993,-0.00047405547796894434,0.0003745979020127359,0.002544117715427741
0.739992,-6.36592075906776e-05,2.2546619950872177e-05,0.0022491526804823687
0.759992,-0.0007234027973460537,0.0001526165499992826,0.0024174510487835416
0.779992,-0.0002177151516615343,0.00044981934721174797,0.002240294871624663
0.799992,0.0013336368297084482,0.0008055536129616067,0.0015343275056493226
0.819992,0.002267226573320315,0.0011554836829097337,0.0009696421909491364
0.839992,1.1725407843174137e-05,0.001266113053536987,0.00019679836808280266
0.859991,-0.00017692261081669224,0.0009133391607702374,0.00042532983661340475
0.879991,-0.0002520741259735115,0.0004604254078784823,-0.0007128986016224127
0.899991,-0.002964172028091353,0.000541893939340609,-0.0007124557111620902
0.919991,-0.0025868060607241268,0.00030198717944223525,-0.0008209638696692465
0.939991,-0.0006765496504771075,-0.0007494580420111083,-0.0008630384617441424
0.95999,0.0009526811187626607,-0.0011495745921329588,-0.00032049766921101017
0.97999,0.0031712825173754264,-0.0014714860140340664,-1.5346154063005258e-05
0.99999,0.003633730069839452,-0.0012070571095853587,0.0007818566431257129
1.01999,0.004179720745823827,-0.0010063344988384547,0.0010852365965002687
1.039989,0.0033038699299884943,-0.0010393181818395638,0.0007194090906800026
1.059989,0.0032107930069085935,-0.0006027214452427089,0.0013593857806478947
1.079989,0.0007415622376600444,-0.0007857983683026148,0.0007194090906778828
1.099989,-0.0007141487180686977,-0.00022015734267033112,0.00012372144499692785
1.119989,-0.001977248951174275,0.00010450466197547474,-0.0001840874128080708
1.139988,-0.0023375519814750026,4.14743589262249e-05,-0.0007221993009128802
1.159988,-0.0036948713287807073,0.00047606643350015855,-0.0003656724943889117
1.179988,-0.0034056172495239216,0.00039448135190905606,-0.0005096118883247698
1.199988,-0.0036162233101356828,0.00035622960366431256,-0.0005069545456698962
1.219988,-0.001392447086374937,-0.00031274475529110754,-0.0009277004664114339
1.239988,0.0006737533798268147,-0.0006965675991137483,-0.0011185862472906929
1.259987,0.0009897440558242448,-0.00092549533801577,-0.0005844603731729636
1.279987,0.0020813757574288582,-0.0014530944055871308,-0.001007863636569375
1.299987,0.004866993473050496,-0.001008245920734981,-0.0007904044291169997
1.319987,0.0060696275056840625,-0.0005853088578306234,-0.0006858822845974537
1.339986,0.006092144988212535,-0.00030836247087960664,-0.0008209638696745464
1.359986,0.0038584620045292316,2.5343822799843766e-05,-0.0005928752915862468
1.379986,0.002341096037162279,0.0004511247085652244,-0.0009228286715339189
1.399986,0.0021573198133693267,0.0009390967365200224,-0.001117257575961136
1.419986,0.0019399538459887562,0.0007760664334709639,-0.0017222459209373284
1.439986,-4.342610739170095e-05,0.0012353671327679904,-0.0012062785549762523
1.459985,-0.0014907454547166315,0.000839003496418729,-0.0012527820514800008
1.479985,-0.00019125827522693454,0.0006645512819792466,-0.0006659522146583416
1.499985,0.0003432172492581128,0.0006105885780409534,3.204312332216779e-05
1.519985,0.0003051286711867275,0.0005332925407524466,2.7171328449422812e-05
1.539984,0.00017123589731081457,0.00015601981349147516,0.0004984067596807294
1.559984,-0.0006477151516374971,-0.0003768473193786408,0.0007154230766939823
1.579984,-0.0018452675991895877,-0.00023570512822020296,0.0013115536128151194
1.599984,-0.0006712582751869011,-0.00020924825178242286,0.001444863636123533
1.619984,-0.0003765962705157035,-0.0002561946387464939,0.0007446538459304521
1.639983,-0.0014651044290115507,-0.00010106643362251308,0.0010263321676067566
1.659983,0.0007681822842526329,-0.00021421328676036268,0.00091383799511411
