Time,FBG1_processed,FBG2_processed,FBG3_processed
0.02,0.0016102118885479213,-0.0004136349650373451,0.0006010377623093597
0.039999,0.0009939181821311447,0.0006989524475251876,0.0008853734266442484
0.059999,0.001201610489758068,0.0010872741258315935,0.0009628792541510265
0.079999,0.0019156198137471082,0.0009368662004167715,0.0009050820513558508
0.099999,0.0028182771564166827,0.0004332648018156205,0.000783508624784878
0.119999,0.00359191352008524,-0.00023799393943697053,0.000669685780964263
0.139999,0.00297662214481242,-0.0005894158508297118,0.0009823664336409466
0.159998,0.0025173214455456038,-0.0006441011655248317,0.0011657230770000069
0.179998,0.0003637550119896392,-0.0012155230769249964,0.0011121333334141222
0.199998,-0.001179298601053635,-0.0010892993007177991,0.0013915972028704354
0.219998,-0.0023286459204147117,-0.0007260358974488019,0.0015089631702342372
0.239998,-0.002182771794552186,-0.0003599519813748929,0.0016958629371258854
0.259997,-0.00057225897405095,-0.0003298587412627594,0.0018929491842111564
0.279997,0.000652542890764971,0.00017771701629026442,0.0012795459208169108
0.299997,0.0011407013989540094,0.0003398382284229871,0.00025868344996874537
0.319997,0.0025044776227506394,-0.0001269216783435648,0.0001546041958936218
0.339997,0.0003220766903338638,3.585221443648079e-05,-6.905547775999504e-05
0.359996,8.636573463395088e-05,-0.0005607445221703501,-0.0003680065267035781
0.379996,-0.0010374571092109125,-0.0012594391608558148,-0.0005425053612006931
0.399996,-0.0012484128201862808,-0.001100954312367765,-0.00020103682973938178
0.419996,-0.0020338673656548185,-0.0010813738927811303,0.0001023431236351739
0.439996,-0.0006619093237012682,-0.0009048004662162512,0.0003835785548649361
0.459995,-0.0006220491838410632,-0.0007727491841618108,0.0008769585082410363
0.479995,-0.0005402076919841278,-0.00016251608392919446,0.000987681118962354
0.499995,-0.00043694428868357453,-0.00014906620048517826,0.0005403617716482302
0.519995,-0.00018873916047333302,-0.00010239953382874178,0.0006998023310869278
0.539994,-0.0015724687642026463,0.00044888251743948005,0.00038535011663838527
0.559994,0.00044617925446389505,0.0003428452214096678,0.0002746275059170674
0.579994,0.000983988112247359,0.0002743137528842717,0.00036763449892297426
0.599994,0.00012837039662849322,0.00046345128202976286,0.00030562983691903643
0.619994,0.00030219324044867407,0.0004952927738459838,0.00013290256419378068
0.639993,1.9862238101196143e-05,0.0009434046619347471,-0.00010625827496426579
0.659993,-0.0013436575754396704,0.0007120526805838634,0.00021085128213968053
0.679993,-0.0015473172491257622,0.00012326480181122561,-0.0003626918413943607
0.699993,-0.0018005107223292443,-0.0003443109557505669,-0.0010646731933656606
0.719993,-0.0009254524472818009,-0.0002549403263559423,-0.0014920624707486223
0.739992,-0.0026857787876052213,0.0002936144521982525,-0.002078892307570812
0.759992,-0.0023200212118319186,0.0003064116550060762,-0.0015850694637534692
0.779992,-0.0037196715614682815,7.717016288575598e-06,-0.001290547319235029
0.799992,-0.0025513032630552776,-0.00034211981355912664,-0.001310477389165661
0.819992,-0.0020023522140681827,0.00016813659666248173,-0.0011266778553695985
0.839991,-0.0009432379949503633,0.000756691375207908,-0.0009428783215740661
0.859991,-6.988135160078553e-05,0.000507180885712031,-0.00012574545445312576
0.879991,0.00023412797238459135,0.0004316331001806123,7.532680661869541e-05
0.899991,0.0003057130539511209,9.209930066504886e-05,0.00038977902106723816
0.919991,-0.00015155967332358385,0.0004976703962303233,0.00012404475533607528
0.939991,-0.0015004174821949432,0.0007506773892456763,-0.0004942303029298554
0.95999,-0.0017849163166867594,0.0002159920745444787,-0.0002643701630728766
0.97999,-0.002513913985686198,-0.0003345673660193871,-0.000993367832064365
0.99999,-0.002203704195478378,-0.0005441477855921959,-0.0008565146852164735
1.01999,-0.00410484638661988,-2.5896037354625182e-05,-0.0004649995337103458
1.039989,-0.0029441703959831146,6.66447551857284e-05,0.00036807738934831636
1.059989,-0.002593028204841297,2.9372027908523965e-05,0.0005824363637051056
1.079989,-0.001555568997381587,0.00037774032626914196,0.0011914107226704987
1.099989,-0.00236657132840178,0.00017263543117009808,0.0017826694639231308
1.119989,-0.0003472473190620149,0.0004127519812756125,0.0017255365967924678
1.139988,0.001237554545743359,0.0003720993006481886,0.0008087533800284364
1.159988,0.001854547552767046,0.0003675771561289812,0.0002777277390147733
1.179988,0.0015292328674495364,0.0003959221444813767,-0.0005726219113185875
1.199988,0.0015643843825997538,0.0010523090908705639,-0.0004929016315971185
1.219988,0.001229326107540995,0.001040770629345334,-0.000503531002230393
