Algorithm,K,Parameters,Silhouette_Score,Davies_Bouldin_Index,Calinski_Harabasz_Index,Inertia,Adjusted_Rand_Index,Normalized_Mutual_Info,Cluster_Purity,Cluster_Sizes,Cluster_Labels
K-Means,2,"n_clusters=2, n_init=20, random_state=42",0.2942007907292157,1.2591155949276929,4.906980554461399,193.1980785430129,-0.10290237467018469,0.2154763167858413,0.5833333333333334,"{""Cluster_0"": 3, ""Cluster_1"": 9}","[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1]"
K-Means,3,"n_clusters=3, n_init=20, random_state=42",0.20421915165739293,1.370423744228009,4.035870197903524,151.8298626797661,0.17582417582417584,0.46058678080598203,0.75,"{""Cluster_0"": 4, ""Cluster_1"": 6, ""Cluster_2"": 2}","[1, 1, 2, 1, 2, 1, 1, 0, 0, 0, 0, 1]"
K-Means,4,"n_clusters=4, n_init=20, random_state=42",0.13548199523060755,1.2074011358290102,3.7096420912009287,120.44586125983635,-0.030176899063475548,0.302890977317055,0.6666666666666666,"{""Cluster_0"": 5, ""Cluster_1"": 1, ""Cluster_2"": 2, ""Cluster_3"": 4}","[0, 0, 2, 3, 2, 0, 0, 3, 3, 3, 1, 0]"
K-Means,5,"n_clusters=5, n_init=20, random_state=42",0.12245273423653112,1.0029864163013884,3.703532117367868,92.41716912144163,-0.06566200215285253,0.31769131450808247,0.6666666666666666,"{""Cluster_0"": 2, ""Cluster_1"": 4, ""Cluster_2"": 4, ""Cluster_3"": 1, ""Cluster_4"": 1}","[1, 1, 0, 2, 4, 1, 2, 0, 2, 2, 3, 1]"
