time,raw_wavelength_shift,moving_average,butterworth,savitzky_golay,median
0.02,0.0002468000000135362,0.00032280000000355357,0.0002470447076930982,-9.86545454481044e-05,0.0002468000000135362
0.039999,0.00043679999998857966,0.00032280000000355357,0.0005387506716579849,0.00028400279720667795,0.0002468000000135362
0.059999,0.00043679999998857966,0.00032280000000355357,0.0007954678196137985,0.0006028839160846027,0.00043679999998857966
0.079999,-0.0016531999999642721,0.0007027999999991152,0.0009694021226241847,0.000834737062934591,0.00043679999998857966
0.099999,0.0021467999999913445,0.0010827999999946769,0.0010034208144912488,0.0009563104895055635,0.0021467999999913445
0.119999,0.0021467999999913445,0.0010827999999946769,0.0008543246605764967,0.000944352447546444,0.0021467999999913445
0.139998,0.002336799999966388,0.0007027999999991152,0.0005248279525194574,0.0005568233100231566,0.0021467999999913445
0.159998,0.00043679999998857966,0.0003607999999985623,8.141402127166291e-05,0.0003911822843832172,0.00043679999998857966
0.179998,-0.0035531999999420805,-0.00039919999999256107,-0.00035916648565992754,-8.226759906278098e-05,0.00043679999998857966
0.199998,0.00043679999998857966,-0.0008171999999831315,-0.0006714808320959644,-0.0010747850815649108,0.0002468000000135362
0.219998,-0.0016531999999642721,-0.0012351999999737017,-0.0007693813284662074,-0.0010792139859927036,-0.0016531999999642721
0.239997,0.0002468000000135362,-0.00047519999998257845,-0.0006367844089815114,-0.0008294237762003223,0.0002468000000135362
0.259997,-0.0016531999999642721,-9.519999998701678e-05,-0.00032991542264545256,-0.00018900419579012808,0.0002468000000135362
0.279997,0.0002468000000135362,0.0002848000000085449,4.657705729703204e-05,0.0004155412587474722,0.0002468000000135362
0.299997,0.002336799999966388,0.00032280000000355357,0.0003787126703312864,0.0003375925407999823,0.0002468000000135362
0.319997,0.0002468000000135362,0.0007027999999991152,0.0005822067858368582,0.0008407160839109724,0.0002468000000135362
0.339997,0.00043679999998857966,0.000740799999994124,0.000626281490136862,0.0005767533799506088,0.00043679999998857966
0.359996,0.0002468000000135362,0.0003607999999985623,0.0005342066328352821,0.0005187347319316312,0.00043679999998857966
0.379996,0.00043679999998857966,-1.9199999996999395e-05,0.00036383402074001187,0.00011570442890338427,0.00043679999998857966
0.399996,0.00043679999998857966,-1.9199999996999395e-05,0.00017937062946605262,-0.00017040279719806293,0.00043679999998857966
0.419996,-0.0016531999999642721,1.87999999980093e-05,2.6802697677096954e-05,0.00015556456876199867,0.00043679999998857966
0.439996,0.00043679999998857966,-1.9199999996999395e-05,-7.78332592696845e-05,-5.082237761903962e-05,0.00043679999998857966
0.459995,0.00043679999998857966,-1.9199999996999395e-05,-0.00014371966958467828,-0.00011902750582580942,0.00043679999998857966
0.479995,0.0002468000000135362,-1.9199999996999395e-05,-0.00018820412167269997,-0.00015711608390938473,0.00043679999998857966
0.499995,0.00043679999998857966,-1.9199999996999395e-05,-0.00021831973587442357,0.00010241771562000628,0.00043679999998857966
0.519995,-0.0016531999999642721,-5.719999999200809e-05,-0.00022203181808742975,-6.986666666347735e-05,0.0002468000000135362
0.539994,0.00043679999998857966,-1.9199999996999395e-05,-0.00017335508328199375,-3.222097901478421e-05,0.00043679999998857966
0.559994,0.0002468000000135362,-0.00043719999998756973,-4.7289899402132625e-05,-0.00046625361303917,0.0002468000000135362
0.579994,0.00043679999998857966,0.00032280000000355357,0.0001630113808456986,-0.00021114871793916187,0.00043679999998857966
0.599994,-0.0016531999999642721,-9.519999998701678e-05,0.00043398353288404547,0.0003690377622426635,0.0002468000000135362
0.619994,0.0021467999999913445,0.0007027999999991152,0.0007106637140355163,0.0010869631701591054,0.00043679999998857966
0.639993,-0.0016531999999642721,0.0010447999999996683,0.0009216347191441201,0.000794212587416764,0.0021467999999913445
0.659993,0.004236799999944196,0.0014247999999952299,0.0010080739919478617,0.001197685780882543,0.0021467999999913445
0.679993,0.0021467999999913445,0.0006648000000041065,0.0009546840692453555,0.0009651682983685708,0.0002468000000135362
0.699993,0.0002468000000135362,0.0014627999999902385,0.0008040029968662706,0.0010741193473159092,0.0021467999999913445
0.719993,-0.0016531999999642721,0.0002848000000085449,0.0006420111480433658,0.0004912755244813303,0.0002468000000135362
0.739993,0.002336799999966388,0.0002848000000085449,0.0005603646783884202,0.000707848951053341,0.0002468000000135362
0.759992,-0.0016531999999642721,0.0002848000000085449,0.0006152489818973876,-8.315337993943569e-05,0.0002468000000135362
0.779992,0.0021467999999913445,0.0010827999999946769,0.0008032679231968016,0.0008495738927702678,0.0021467999999913445
0.799992,0.0002468000000135362,0.0007027999999991152,0.0010636865325674772,0.0009780121212043464,0.00043679999998857966
0.819992,0.002336799999966388,0.001880799999980809,0.0013036821689602822,0.0017176391608222192,0.0021467999999913445
0.839992,0.00043679999998857966,0.0011207999999896857,0.0014349099247856479,0.0016600634032487242,0.00043679999998857966
0.859991,0.004236799999944196,0.001880799999980809,0.0014066895432662853,0.0014922079253940931,0.002336799999966388
0.879991,-0.0016531999999642721,0.0010827999999946769,0.0012231245569364517,0.0009868699300662916,0.00043679999998857966
0.899991,0.004046799999969153,0.0006648000000041065,0.0009378330696484896,0.0008894340326331223,-0.0016531999999642721
0.919991,-0.0016531999999642721,0.0002468000000135362,0.0006291786800078717,0.0004819748251823827,-0.0016531999999642721
0.939991,-0.0016531999999642721,0.0006648000000041065,0.00036779027837244646,0.0005107627039728404,0.00043679999998857966
0.95999,0.0021467999999913445,-9.519999998701678e-05,0.0001922124892826163,-0.00019564755242996217,0.0002468000000135362
0.97999,0.00043679999998857966,0.0002848000000085449,0.00010361094294352833,0.00042484195804588977,0.0002468000000135362
0.99999,0.0002468000000135362,0.00032280000000355357,7.801278979952869e-05,-8.049603728721173e-05,0.0002468000000135362
1.01999,0.0002468000000135362,0.0003607999999985623,8.436240019109451e-05,0.00040225454545402396,0.0002468000000135362
1.039989,-0.0014631999999892287,-5.719999999200809e-05,9.727569158790885e-05,0.00021801212121406896,0.0002468000000135362
1.059989,0.002336799999966388,-1.9199999996999395e-05,0.00010142557864679487,1.2068065270562779e-05,0.0002468000000135362
1.079989,-0.0016531999999642721,-1.9199999996999395e-05,9.04903951689193e-05,-0.00017173146852602977,0.0002468000000135362
1.099989,0.00043679999998857966,0.0003607999999985623,6.426727688468869e-05,0.00010994685314762485,0.00043679999998857966
1.119989,0.0002468000000135362,-0.00043719999998756973,2.6157187389549655e-05,4.351328671748427e-05,0.0002468000000135362
1.139988,0.00043679999998857966,0.00032280000000355357,-1.7973545706414714e-05,4.7942191151106915e-05,0.00043679999998857966
1.159988,-0.0016531999999642721,-9.519999998701678e-05,-5.979477370678501e-05,-0.00023949370627936715,0.0002468000000135362
1.179988,0.0021467999999913445,-9.519999998701678e-05,-8.8451850382329e-05,9.09025641137875e-05,0.0002468000000135362
1.199988,-0.0016531999999642721,-0.00013319999998202549,-9.139592088030616e-05,-9.333986012086755e-05,0.0002468000000135362
1.219988,0.0002468000000135362,0.0002468000000135362,-5.6552493454348824e-05,-6.533333317792285e-06,0.0002468000000135362
1.239987,0.0002468000000135362,-0.00013319999998202549,2.4399715841440023e-05,9.976037297520283e-05,0.0002468000000135362
1.259987,0.0002468000000135362,0.0002848000000085449,0.00015249061606735796,0.00012234778555911854,0.0002468000000135362
1.279987,0.0002468000000135362,0.0002848000000085449,0.0003183866284842609,0.00012456223777274989,0.0002468000000135362
1.299987,0.00043679999998857966,0.0002848000000085449,0.0005003270322066468,0.0006405296037338259,0.0002468000000135362
1.319987,0.0002468000000135362,0.0006648000000041065,0.0006645384861159025,0.0005895972028022846,0.0002468000000135362
1.339987,0.0002468000000135362,0.0006648000000041065,0.0007705462115953389,0.00047400279721193184,0.0002468000000135362
1.359986,0.0021467999999913445,0.0006268000000090978,0.0007824689606359332,0.0008637463869499108,0.0002468000000135362
1.379986,0.0002468000000135362,0.0006268000000090978,0.0006834950648136734,0.0009567533799558175,0.0002468000000135362
1.399986,0.0002468000000135362,0.0010447999999996683,0.00048717294921196393,0.0007973128205181801,0.0002468000000135362
1.419986,0.0002468000000135362,0.0002848000000085449,0.0002391429138461122,0.0002946321678426021,0.0002468000000135362
1.439986,0.002336799999966388,-9.519999998701678e-05,6.055467326464893e-06,-0.00048392261070171844,0.0002468000000135362
1.459985,-0.0016531999999642721,-0.00047519999998257845,-0.0001476458595798553,-0.00031236083914856137,-0.0016531999999642721
1.479985,-0.0016531999999642721,-0.00043719999998756973,-0.0001888721073991447,5.121678325813563e-06,-0.0016531999999642721
1.499985,-0.0016531999999642721,-5.5199999997057604e-05,-0.0001372618063759816,-5.367832165833873e-06,-0.0016531999999642721
1.519985,0.00043679999998857966,-5.5199999997057604e-05,-6.286527318679253e-05,-0.0003154843822769384,-0.0016531999999642721
1.539984,0.004246799999918949,-5.5199999997057604e-05,-5.5799256614423794e-05,-0.0003109389277318297,-0.0016531999999642721
1.559984,-0.0016531999999642721,-5.5199999997057604e-05,-0.00018336751694725704,5.255757575801901e-05,-0.0016531999999642721
1.579984,-0.0016531999999642721,-5.5199999997057604e-05,-0.0004595986877128888,5.7044289070930405e-06,-0.0016531999999642721
1.599984,-0.0016531999999642721,-0.0012351999999737017,-0.0008411217898119227,-0.0007942955710797157,-0.0016531999999642721
1.619984,0.00043679999998857966,-0.0012351999999737017,-0.0012442996128534506,-0.0014262303030010432,-0.0016531999999642721
1.639983,-0.0016531999999642721,-0.0016151999999692635,-0.0015708081013859143,-0.001849796736559153,-0.0016531999999642721
1.659983,-0.0016531999999642721,-0.0012351999999737017,-0.001734053961184785,-0.001558864335631463,-0.0016531999999642721
1.679983,-0.0035531999999420805,-0.0016531999999642721,-0.001683705984572534,-0.0015765799533479338,-0.0016531999999642721
1.699983,0.0002468000000135362,-0.0016531999999642721,-0.001423666733337123,-0.001652710489475472,-0.0016531999999642721
1.719983,-0.0016531999999642721,-0.0012351999999737017,-0.0010163855768558579,-0.0011511953379677528,-0.0016531999999642721
1.739983,-0.0016531999999642721,-0.00047519999998257845,-0.0005693545541278517,-0.0005963235431071906,0.0002468000000135362
1.759983,0.00043679999998857966,-9.31999999920663e-05,-0.0002056310723971518,0.0001195272727335369,0.0002468000000135362
1.779982,0.0002468000000135362,-9.31999999920663e-05,-2.583030649917069e-05,0.00025052960373372446,0.0002468000000135362
1.799982,0.002156799999966097,0.0002868000000034954,-7.413674162366035e-05,-0.00020331655010662777,0.0002468000000135362
1.819982,-0.0016531999999642721,-0.0005111999999826367,-0.0003233073601662366,-0.000480239627024853,0.0002468000000135362
1.839981,0.0002468000000135362,-0.0008911999999781983,-0.0006879286847752618,-0.0007396801864596494,-0.0016531999999642721
1.859981,-0.0035531999999420805,-0.0016531999999642721,-0.0010610320307292674,-0.0013846685314366134,-0.0016531999999642721
1.879981,-0.0016531999999642721,-0.0012731999999687105,-0.00135531074691755,-0.0014536895104566442,-0.0016531999999642721
1.899981,-0.0016531999999642721,-0.0016531999999642721,-0.001527253473816346,-0.001357302564068187,-0.0016531999999642721
1.919981,0.0002468000000135362,-0.0008931999999731488,-0.0015737923461069108,-0.0013236895104557268,-0.0016531999999642721
1.939981,-0.0016531999999642721,-0.0008931999999731488,-0.0015093275115196263,-0.001418910955678445,-0.0016531999999642721
1.95998,0.0002468000000135362,-0.0012731999999687105,-0.001343199002560858,-0.0010048083915825715,-0.0016531999999642721
1.97998,-0.0016531999999642721,-0.0012351999999737017,-0.0010750762536049594,-0.0012071627039337374,-0.0016531999999642721
1.99998,-0.0035531999999420805,-0.0008551999999781401,-0.0007105751062028507,-0.0010471160838905094,0.0002468000000135362
2.01998,0.00043679999998857966,-0.0008551999999781401,-0.00028272734852361647,-0.0004041090908957249,0.0002468000000135362
2.039979,0.0002468000000135362,-9.31999999920663e-05,0.00014088686721814742,0.00010314032634662265,0.0002468000000135362
2.059979,0.0002468000000135362,0.0010847999999896274,0.0004756649494836998,0.00035106573426724977,0.00043679999998857966
2.079979,0.002156799999966097,0.000666799999999057,0.0006546935428281964,0.0010288046619942608,0.0002468000000135362
2.099979,0.002336799999966388,0.0007047999999940657,0.0006608483114148537,0.0008551216783141168,0.00043679999998857966
2.119979,-0.0016531999999642721,0.0007427999999890744,0.0005371722378557406,0.0004501333333311814,0.00043679999998857966
2.139978,0.00043679999998857966,-1.9199999996999395e-05,0.00036888604267411643,0.0003777324009259505,0.00043679999998857966
2.159978,0.00043679999998857966,-5.5199999997057604e-05,0.0002467157225099948,0.0002109724941699549,0.00043679999998857966
2.179978,-0.0016531999999642721,0.00036279999999351277,0.0002305975522322477,-0.00014182470862216618,0.00043679999998857966
2.199978,0.002156799999966097,0.00032479999999850405,0.0003299318299182458,0.0002023710955690724,0.00043679999998857966
2.219978,0.00043679999998857966,0.00032479999999850405,0.0005057804054062416,0.000762953846145252,0.00043679999998857966
2.239977,0.0002468000000135362,0.0010847999999896274,0.0006898877879999646,0.000567732400930675,0.00043679999998857966
2.259977,0.00043679999998857966,0.0007027999999991152,0.0008105966536648986,0.0010281986013939703,0.00043679999998857966
2.279977,0.0021467999999913445,0.0006648000000041065,0.0008167389836879109,0.0013870097902007935,0.0002468000000135362
2.299977,0.0002468000000135362,0.0010447999999996683,0.0006932217431205624,0.0005201100233188205,0.00043679999998857966
2.319977,0.0002468000000135362,0.0006268000000090978,0.00046375443793796956,3.7755710975504754e-05,0.0002468000000135362
2.339977,0.0021467999999913445,-0.0005511999999725959,0.00017890341733578724,-0.00014604382282108763,0.0002468000000135362
2.359976,-0.0016531999999642721,-0.0005511999999725959,-0.00010685610828341748,-0.00015490163167985316,0.0002468000000135362
2.379976,-0.003743199999917124,-0.00013319999998202549,-0.0003584192918630868,-0.0003156708624539376,0.0002468000000135362
2.399976,0.0002468000000135362,-0.00047519999998257845,-0.0005687346752232803,-0.00028466853145196855,0.0002468000000135362
2.419976,0.002336799999966388,-0.00047519999998257845,-0.000743975292875174,-0.0004795403263214879,0.0002468000000135362
2.439975,0.00043679999998857966,-9.519999998701678e-05,-0.0008745572257166896,-0.0010154377622126661,0.0002468000000135362
2.459975,-0.0016531999999642721,-0.00047519999998257845,-0.0009173805557733683,-0.0007435030302792016,-0.0016531999999642721
2.479975,-0.0018431999999393156,-0.0012731999999687105,-0.000809439125929956,-0.00041797855476091234,-0.0016531999999642721
2.499975,-0.0016531999999642721,-0.0009311999999681575,-0.0005081545333853535,-0.0008263235430962563,-0.0016531999999642721
2.519975,-0.0016531999999642721,-0.00013319999998202549,-3.1727985893465766e-05,-0.0004857407925158398,-0.0016531999999642721
2.539974,0.0021467999999913445,0.0002848000000085449,0.000528441647707277,0.00014537808859169674,0.0002468000000135362
2.559974,0.002336799999966388,0.0010827999999946769,0.0010330061397936638,0.001067033100226353,0.0021467999999913445
2.579974,0.0002468000000135362,0.0015007999999852473,0.0013448017023983318,0.0017158675990471802,0.0021467999999913445
2.599974,0.002336799999966388,0.001538799999980256,0.0013796787825842488,0.001648548251730845,0.002336799999966388
2.619974,0.00043679999998857966,0.0011207999999896857,0.0011376446041830668,0.0016463337995145638,0.00043679999998857966
2.639973,0.002336799999966388,0.000740799999994124,0.0007048216230246129,0.0005723244755185759,0.00043679999998857966
2.659973,0.0002468000000135362,0.0003607999999985623,0.00022596755540532935,-0.00018103216782391744,0.00043679999998857966
2.679973,-0.0016531999999642721,-0.00043719999998756973,-0.00014543654439113456,-0.0004374657342556026,0.0002468000000135362
2.699973,0.00043679999998857966,-0.0008551999999781401,-0.000304263057884784,-0.0005326871794724909,0.0002468000000135362
2.719973,-0.0035531999999420805,-0.00043719999998756973,-0.0002357718038709722,-9.156829835748855e-05,0.0002468000000135362
2.739973,0.0002468000000135362,0.00032280000000355357,-2.165720605500139e-05,-0.00016198787877576962,0.00043679999998857966
2.759972,0.002336799999966388,0.0002848000000085449,0.00019711701867105306,0.0003854247086295777,0.0002468000000135362
2.779972,0.0021467999999913445,0.0006648000000041065,0.00028569714967421986,0.0006378722610763024,0.0002468000000135362
2.799972,0.0002468000000135362,0.0006648000000041065,0.00017638931097192483,0.0004119981352079941,0.0002468000000135362
2.819972,-0.0016531999999642721,-0.00013319999998202549,-0.00010558919988913799,0.0001511356643479863,0.0002468000000135362
2.839972,0.0002468000000135362,-0.0008931999999731488,-0.00046140054306470935,-0.0007590041957793912,-0.0016531999999642721
2.859971,-0.0016531999999642721,-0.0012731999999687105,-0.0007681642003393292,-0.0012661137528806416,-0.0016531999999642721
2.879971,-0.0016531999999642721,-0.0008931999999731488,-0.0009324828515287436,-0.0010863002330711296,-0.0016531999999642721
2.899971,-0.0016531999999642721,-0.0008931999999731488,-0.0009248700929905719,-0.0007452745920494706,-0.0016531999999642721
2.919971,0.0002468000000135362,-0.0005131999999775872,-0.0007835408388660044,-0.0008763701631416029,0.0002468000000135362
2.93997,0.0002468000000135362,-0.0005131999999775872,-0.0005902956398266152,-0.0005907058274829879,0.0002468000000135362
2.95997,0.0002468000000135362,-0.0005131999999775872,-0.00043328656172296676,-0.00033161491839695927,0.0002468000000135362
2.97997,-0.0016531999999642721,-9.519999998701678e-05,-0.0003747698433010983,0.0002357277389549205,0.0002468000000135362
2.99997,-0.0016531999999642721,-0.00047519999998257845,-0.00043458912148293096,-0.000379889976677867,-0.0016531999999642721
3.01997,0.002336799999966388,-0.00047519999998257845,-0.000589608924079783,-0.0011487477855417502,-0.0016531999999642721
3.039969,-0.0016531999999642721,-0.0012732000000141852,-0.0007851422358065588,-0.0008072792540931594,-0.0016531999999642721
3.059969,0.0002468000000135362,-0.0008932000000186236,-0.000955968336310979,-0.0010464400932570356,0.0002468000000135362
3.079969,-0.005643200000122306,-0.0008932000000186236,-0.0010527383776909609,-0.0008604261072457518,0.0002468000000135362
3.099969,0.0002468000000135362,-0.0013112000000091938,-0.0010625176460195749,-0.0011863934732026333,0.0002468000000135362
3.119969,0.002336799999966388,-0.0013112000000091938,-0.001010711505104115,-0.0014702862470824991,0.0002468000000135362
3.139968,-0.003743199999917124,-0.0005131999999775872,-0.000942793630274389,-0.0005796335664339115,0.0002468000000135362
3.159968,0.0002468000000135362,-0.00047519999998257845,-0.00089795671655888,-0.0005641324009188817,0.0002468000000135362
3.179968,-0.0016531999999642721,-0.0008551999999781401,-0.0008890805203684195,-0.00045828158504751857,0.0002468000000135362
3.199968,0.00043679999998857966,-0.0008171999999831315,-0.0008961674028203399,-0.0013755076922830028,0.0002468000000135362
3.219968,0.00043679999998857966,-0.001197199999978693,-0.0008745248945787839,-0.0012315682983466145,-0.0016531999999642721
3.239967,-0.0035531999999420805,-0.0007791999999881227,-0.0007758480317114996,-0.00032098554777905506,0.00043679999998857966
3.259967,-0.0016531999999642721,-0.00043719999998756973,-0.0005743464962012742,-0.0007377454545308623,0.00043679999998857966
3.279967,0.00043679999998857966,-0.00047519999998257845,-0.0002836922812465083,-0.00031301351979906404,0.0002468000000135362
3.299967,0.0021467999999913445,-9.519999998701678e-05,4.614769615459252e-05,-0.00013585734264283546,0.0002468000000135362
3.319967,0.0002468000000135362,0.0006648000000041065,0.0003491959697097974,0.00013652027973293132,0.00043679999998857966
3.339967,-0.0016531999999642721,0.0006648000000041065,0.0005668977547499394,0.0012220447552404382,0.00043679999998857966
3.359966,0.0021467999999913445,0.0002848000000085449,0.0006635384469869394,0.0006396438228455113,0.0002468000000135362
3.379966,0.00043679999998857966,0.0007027999999991152,0.0006324251692338973,0.00034689324010104996,0.00043679999998857966
3.399966,0.0002468000000135362,0.00032280000000355357,0.0004959135727016471,0.0003916251748276394,0.00043679999998857966
3.419966,0.002336799999966388,0.00032280000000355357,0.0002998755463485882,0.00040712634032729895,0.00043679999998857966
3.439965,-0.0035531999999420805,0.00032280000000355357,0.00010182106983778459,0.0002782452214498579,0.00043679999998857966
3.459965,0.0021467999999913445,-5.719999999200809e-05,-4.506620759494472e-05,-0.00018678974358020682,0.00043679999998857966
3.479965,0.00043679999998857966,-0.00047519999998257845,-0.00010660443516932227,-0.00010706946385926799,0.0002468000000135362
3.499965,-0.0016531999999642721,0.00032280000000355357,-7.658578466828732e-05,-0.0001358573426460157,0.00043679999998857966
3.519965,0.0002468000000135362,-5.719999999200809e-05,2.147834963274755e-05,-0.00012965687644371382,0.0002468000000135362
3.539964,0.00043679999998857966,-9.519999998701678e-05,0.00014036658096074783,0.0005417650349652694,0.0002468000000135362
3.559964,0.0002468000000135362,0.00032280000000355357,0.00022280537001537657,-5.6137062930906845e-05,0.0002468000000135362
3.579964,0.0002468000000135362,0.0003607999999985623,0.00021961048977299063,0.0002538862470898431,0.00043679999998857966
3.599964,0.00043679999998857966,-5.719999999200809e-05,0.00010596670461586398,0.00030038974359306166,0.0002468000000135362
3.619964,0.00043679999998857966,-5.719999999200809e-05,-0.00011036793237275079,-0.0002913118881002828,0.0002468000000135362
3.639963,-0.0016531999999642721,-0.00043719999998756973,-0.00039186457374735276,-0.00041310675989452735,0.0002468000000135362
3.659963,0.0002468000000135362,-0.0008171999999831315,-0.0006834350399758904,-0.00040779207458478017,-0.0014631999999892287
3.679963,-0.0016531999999642721,-0.0008171999999831315,-0.0009287287995519653,-0.0011717780885584282,-0.0014631999999892287
3.699963,-0.0014631999999892287,-0.0008171999999831315,-0.0010842832841674531,-0.0014840158507875092,-0.0014631999999892287
